misconception_id,misconception,tweet_id,label
57,Swans and dolphins swimming in Venice canals following COVID-19 lockdown.,1.233990729959121e+18,na
9,Africans are more resistant to coronavirus.,1.2339538569057116e+18,na
39,Salt water protects from coronavirus.,1.2339236570485514e+18,na
58,Water polution decreased in Venice canals following COVID-19 lockdown.,1.2339089744723026e+18,na
47,Actor Keith Lawrence Middlebrook has a cure for COVID-19.,1.233960042682028e+18,na
34,"There is an ""anti-coronavirus"" mattress that could fight the coronavirus.",1.233948273783853e+18,na
2,Drinking large amounts of water will protect against coronavirus.,1.2339351886206648e+18,na
1,A person can tell if they have coronavirus or not simply by holding their breath.,1.2339053506188124e+18,na
43,Miracle Mineral Suppliment (MMS) will prevent and cure COVID-19.,1.2339091862595707e+18,na
37,Jamaat cannot become a source of infection.,1.2339818965282816e+18,na
2,Drinking large amounts of water will protect against coronavirus.,1.233966050636632e+18,na
5,The first person infected is a researcher named Huang Yanling.,1.233911500835672e+18,na
34,"There is an ""anti-coronavirus"" mattress that could fight the coronavirus.",1.2339601375321006e+18,na
8,Vitamin C can prevent coronavirus circulation.,1.2339064313188762e+18,na
47,Actor Keith Lawrence Middlebrook has a cure for COVID-19.,1.2339501369230336e+18,na
41,CBD oil is a cure for COVID-19.,1.2339551461256028e+18,na
10,Coronavirus is caused by 5G.,1.2339092301402604e+18,na
33,Eating cabbage prevents coronavirus infection.,1.2339492920224522e+18,na
16,Acetic acid is effective against coronavirus.,1.2339762591194767e+18,na
50,It is safe for individuals infected with COVID-19 to go to work.,1.2339256111455846e+18,na
40,Cannabis protects against COVID-19.,1.2339260401641062e+18,na
25,Holy communion cannot be the cause of the spread of coronavirus,1.233929514545242e+18,na
57,Swans and dolphins swimming in Venice canals following COVID-19 lockdown.,1.233969485846995e+18,na
3,Coronavirus is genetically engineered.,1.2339893730263286e+18,na
46,Kenneth Copeland on Victory Channel can cure COVID-19 through the TV.,1.2339531258972938e+18,na
7,Boiled ginger can cure coronavirus.,1.2339286287711314e+18,na
43,Miracle Mineral Suppliment (MMS) will prevent and cure COVID-19.,1.2339934783563407e+18,na
26,Kyriakos Velopoulos sells a hand cream which completely kills covid-19.,1.2339625075568845e+18,na
42,Vitamin D pills prevent COVID-19.,1.2339348324739113e+18,na
35,Wearing shoes at one's home is the reason behind the spread of the coronavirus in italy.,1.2339151973387674e+18,na
31,The lifetime of SARS-CoV-2 is only 12 hours.,1.2339865917915423e+18,na
1,A person can tell if they have coronavirus or not simply by holding their breath.,1.2339852572984402e+18,na
8,Vitamin C can prevent coronavirus circulation.,1.2339176709798625e+18,na
2,Drinking large amounts of water will protect against coronavirus.,1.2339405358548214e+18,na
35,Wearing shoes at one's home is the reason behind the spread of the coronavirus in italy.,1.2339188810995016e+18,na
56,"A pack of elephants descended on a village under quarantine in China's Yunnan, got drunk on corn wine, and passed out in a tea garden.
.",1.2339334492931604e+18,na
61,Lions were freed to keep people off the streets in Moscow.,1.2339271116326584e+18,na
52,Chloroquine is a Food and Drug Administration (FDA) approved treatment for COVID-19.,1.233949423283114e+18,na
60,"A pod of humpback whales returned to the Arabian Sea offshore from Mumbai, India following the COVID-19 lockdown.",1.233910507540603e+18,na
32,Observing janata curfew will result in the reduction of covid-19 cases by 40%.,1.2339516427368284e+18,na
25,Holy communion cannot be the cause of the spread of coronavirus,1.233990663340847e+18,na
19,Vitamin C cures coronavirus.,1.233952443483992e+18,na
41,CBD oil is a cure for COVID-19.,1.2339452221129236e+18,na
18,Essential oils cure coronavirus.,1.2339440011134484e+18,na
42,Vitamin D pills prevent COVID-19.,1.2339719756740608e+18,na
36,Chloroquine can cure coronavirus,1.2339272559123784e+18,na
22,Cocaine cures coronavirus.,1.2339309274593198e+18,na
20,Vitamin D cures coronavirus.,1.2339929148558172e+18,na
55,Drinking Corona-brand beer causes COVID-19.,1.2339601659063378e+18,na
2,Drinking large amounts of water will protect against coronavirus.,1.233951621631152e+18,na
15,Coronavirus can only survive in cold temperatures.,1.2339083897861775e+18,pos
32,Observing janata curfew will result in the reduction of covid-19 cases by 40%.,1.2339683736770314e+18,na
42,Vitamin D pills prevent COVID-19.,1.233993711681323e+18,na
3,Coronavirus is genetically engineered.,1.2339937807950356e+18,pos
54,The Simpsons predicted COVID-19 pandemic.,1.2339330191672525e+18,na
14,Hand sanitiser sold commercially does not destroy the coronavirus.,1.2339898163726623e+18,neg
16,Acetic acid is effective against coronavirus.,1.233905784838189e+18,na
15,Coronavirus can only survive in cold temperatures.,1.2339622250202604e+18,pos
45,Alex Jones' silver-infused toothpaste kills COVID-19,1.233921978249175e+18,na
4,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,1.2339792715064689e+18,na
62,Bank of England £20 banknotes contain a picture of a 5G mast and the SARS-CoV-2 virus.,1.2339835595069112e+18,na
19,Vitamin C cures coronavirus.,1.2339947478800998e+18,pos
33,Eating cabbage prevents coronavirus infection.,1.2339776066654659e+18,na
39,Salt water protects from coronavirus.,1.2339330686181417e+18,na
10,Coronavirus is caused by 5G.,1.23394316935356e+18,na
56,"A pack of elephants descended on a village under quarantine in China's Yunnan, got drunk on corn wine, and passed out in a tea garden.
.",1.2339794668897485e+18,na
6,A decade-old map published by the World Population Project represents the 2020 coronavirus outbreak.,1.233992865199448e+18,na
33,Eating cabbage prevents coronavirus infection.,1.233953831039402e+18,na
20,Vitamin D cures coronavirus.,1.2339536065897226e+18,na
1,A person can tell if they have coronavirus or not simply by holding their breath.,1.2339292611841597e+18,na
22,Cocaine cures coronavirus.,1.23393324100386e+18,na
12,Methanol consumption cures or protects against coronavirus.,1.2339933309771244e+18,na
53,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",1.2339784641615503e+18,na
28,Using namaste as a greeting prevents transmission of covid-19.,1.233967630643413e+18,na
15,Coronavirus can only survive in cold temperatures.,1.2339189890735145e+18,na
26,Kyriakos Velopoulos sells a hand cream which completely kills covid-19.,1.233938859169157e+18,na
17,Avocado and mint tea cures coronavirus.,1.2339280466018017e+18,na
34,"There is an ""anti-coronavirus"" mattress that could fight the coronavirus.",1.2339271759062344e+18,na
55,Drinking Corona-brand beer causes COVID-19.,1.2339483162929603e+18,na
8,Vitamin C can prevent coronavirus circulation.,1.2339649876238377e+18,na
10,Coronavirus is caused by 5G.,1.2339549596007096e+18,na
58,Water polution decreased in Venice canals following COVID-19 lockdown.,1.233916280995844e+18,na
37,Jamaat cannot become a source of infection.,1.2339216130132378e+18,na
19,Vitamin C cures coronavirus.,1.233968867241644e+18,na
49,We're very close to a vaccine.,1.2339491879197082e+18,na
42,Vitamin D pills prevent COVID-19.,1.2339344405874156e+18,na
48,There will be 500 deaths at the end of the pandemic.,1.2339581101688955e+18,neg
2,Drinking large amounts of water will protect against coronavirus.,1.233931749807317e+18,na
9,Africans are more resistant to coronavirus.,1.2339239176701624e+18,na
4,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,1.2339057057715569e+18,na
10,Coronavirus is caused by 5G.,1.2339898749501317e+18,pos
53,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",1.2339304132377764e+18,na
3,Coronavirus is genetically engineered.,1.2339339298597315e+18,pos
37,Jamaat cannot become a source of infection.,1.233924642865324e+18,na
40,Cannabis protects against COVID-19.,1.2339899295809167e+18,na
20,Vitamin D cures coronavirus.,1.2339280466018017e+18,na
61,Lions were freed to keep people off the streets in Moscow.,1.2339318922415514e+18,na
16,Acetic acid is effective against coronavirus.,1.2339316879329403e+18,na
24,Coronavirus is cured by shuanghuanglian.,1.2339558855983473e+18,na
1,A person can tell if they have coronavirus or not simply by holding their breath.,1.2339723673340027e+18,na
14,Hand sanitiser sold commercially does not destroy the coronavirus.,1.2339659898694738e+18,na
37,Jamaat cannot become a source of infection.,1.2339393095577723e+18,na
36,Chloroquine can cure coronavirus,1.2339396752802202e+18,na
38,Shaking hands cannot spread coronavirus.,1.2339639326306263e+18,na
24,Coronavirus is cured by shuanghuanglian.,1.233918174166487e+18,na
12,Methanol consumption cures or protects against coronavirus.,1.233942062099243e+18,na
23,SARS-CoV-2 can survive for weeks on surfaces.,1.2339277844282368e+18,na
6,A decade-old map published by the World Population Project represents the 2020 coronavirus outbreak.,1.233943322714157e+18,na
29,Clapping will kill coronavirus.,1.2339091917538877e+18,na
15,Coronavirus can only survive in cold temperatures.,1.233972844498948e+18,pos
48,There will be 500 deaths at the end of the pandemic.,1.2339935730470093e+18,na
8,Vitamin C can prevent coronavirus circulation.,1.2339828940050883e+18,na
29,Clapping will kill coronavirus.,1.233907264643326e+18,na
53,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",1.233913415367889e+18,na
31,The lifetime of SARS-CoV-2 is only 12 hours.,1.2339556279965983e+18,na
15,Coronavirus can only survive in cold temperatures.,1.2339934677196472e+18,na
28,Using namaste as a greeting prevents transmission of covid-19.,1.2339566264549376e+18,na
17,Avocado and mint tea cures coronavirus.,1.2339440011134484e+18,na
6,A decade-old map published by the World Population Project represents the 2020 coronavirus outbreak.,1.2339079810094572e+18,na
23,SARS-CoV-2 can survive for weeks on surfaces.,1.233980733133394e+18,pos
5,The first person infected is a researcher named Huang Yanling.,1.2339610413205012e+18,na
6,A decade-old map published by the World Population Project represents the 2020 coronavirus outbreak.,1.2339820264216945e+18,na
27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.2339812024591892e+18,na
49,We're very close to a vaccine.,1.2339455224713953e+18,na
21,Fennel tea cures coronavirus.,1.2339224545709834e+18,na
22,Cocaine cures coronavirus.,1.2339889296170926e+18,na
47,Actor Keith Lawrence Middlebrook has a cure for COVID-19.,1.2339454544815596e+18,na
2,Drinking large amounts of water will protect against coronavirus.,1.2339576311500186e+18,na
2,Drinking large amounts of water will protect against coronavirus.,1.2339479745705615e+18,na
55,Drinking Corona-brand beer causes COVID-19.,1.2339595698580562e+18,na
36,Chloroquine can cure coronavirus,1.2339061847232348e+18,na
13,Whiskey and honey cure coronavirus.,1.2339412153616097e+18,na
19,Vitamin C cures coronavirus.,1.23393324100386e+18,na
16,Acetic acid is effective against coronavirus.,1.2339940352300564e+18,na
30,Blowing conch shells destroys coronavirus potency.,1.2339294607616246e+18,na
17,Avocado and mint tea cures coronavirus.,1.23390840288521e+18,na
3,Coronavirus is genetically engineered.,1.2339435187934904e+18,na
43,Miracle Mineral Suppliment (MMS) will prevent and cure COVID-19.,1.233975133838033e+18,na
13,Whiskey and honey cure coronavirus.,1.2339416673984553e+18,na
22,Cocaine cures coronavirus.,1.2339166875875246e+18,na
46,Kenneth Copeland on Victory Channel can cure COVID-19 through the TV.,1.2339251799039222e+18,na
14,Hand sanitiser sold commercially does not destroy the coronavirus.,1.233918857867219e+18,na
39,Salt water protects from coronavirus.,1.233928756538069e+18,na
27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.233981713392386e+18,pos
31,The lifetime of SARS-CoV-2 is only 12 hours.,1.2339716798622433e+18,na
28,Using namaste as a greeting prevents transmission of covid-19.,1.233990813899731e+18,na
49,We're very close to a vaccine.,1.2339226947285565e+18,pos
7,Boiled ginger can cure coronavirus.,1.23394316935356e+18,na
9,Africans are more resistant to coronavirus.,1.2339618241204306e+18,na
17,Avocado and mint tea cures coronavirus.,1.2339368010536018e+18,na
27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.233979723279151e+18,na
53,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",1.2339105070919762e+18,na
19,Vitamin C cures coronavirus.,1.2339490183440876e+18,na
34,"There is an ""anti-coronavirus"" mattress that could fight the coronavirus.",1.2339525361739162e+18,na
40,Cannabis protects against COVID-19.,1.2339253285080924e+18,na
38,Shaking hands cannot spread coronavirus.,1.2339240726958326e+18,na
42,Vitamin D pills prevent COVID-19.,1.2339938538935951e+18,na
26,Kyriakos Velopoulos sells a hand cream which completely kills covid-19.,1.2339353774690796e+18,na
51,COVID-19 is only as deadly as the seasonal flu.,1.2339764885689917e+18,pos
32,Observing janata curfew will result in the reduction of covid-19 cases by 40%.,1.2339094872719647e+18,na
38,Shaking hands cannot spread coronavirus.,1.23396042241323e+18,na
36,Chloroquine can cure coronavirus,1.233919653765927e+18,na
61,Lions were freed to keep people off the streets in Moscow.,1.233911447261995e+18,na
34,"There is an ""anti-coronavirus"" mattress that could fight the coronavirus.",1.2339866436919173e+18,na
16,Acetic acid is effective against coronavirus.,1.2339196489674465e+18,na
40,Cannabis protects against COVID-19.,1.23391149679659e+18,na
23,SARS-CoV-2 can survive for weeks on surfaces.,1.2339614252169503e+18,na
3,Coronavirus is genetically engineered.,1.2339209313969316e+18,na
5,The first person infected is a researcher named Huang Yanling.,1.2339567233644503e+18,na
21,Fennel tea cures coronavirus.,1.233994350738256e+18,na
8,Vitamin C can prevent coronavirus circulation.,1.2339298081758659e+18,na
11,Viruses are wastes from cells that are poisoned by electromagnetic fields.,1.2339355229528924e+18,na
4,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,1.2339099261179003e+18,na
21,Fennel tea cures coronavirus.,1.233953598439977e+18,na
17,Avocado and mint tea cures coronavirus.,1.2339180337244283e+18,na
